https://travis-ci.com/ILIAS-eLearning/ILIAS/jobs/336547035,10756.2,6_0,php_7_4,PHP 7_4,0,0,0,4774,0,0,false,2020-05-19 10:53:10,1589885590
https://travis-ci.com/ILIAS-eLearning/ILIAS/jobs/341403275,10922.2,5_4_11,php_7_1,PHP 7_1,3,1,13,3641,0,0,false,2020-05-29 11:55:51,1590753351
https://travis-ci.com/ILIAS-eLearning/ILIAS/jobs/341403276,10922.3,5_4_11,php_7_2,PHP 7_2,3,1,13,3641,0,0,false,2020-05-29 11:56:08,1590753368
https://travis-ci.com/ILIAS-eLearning/ILIAS/jobs/341403274,10922.1,5_4_11,php_7_0,PHP 7_0,3,1,13,3641,0,0,false,2020-05-29 11:56:15,1590753375
https://travis-ci.com/ILIAS-eLearning/ILIAS/jobs/349692654,11034.1,5_3_21,php_7_0,PHP 7_0,0,9,28,2310,0,0,false,2020-06-16 12:13:21,1592309601
https://travis-ci.com/ILIAS-eLearning/ILIAS/jobs/351315470,11065.3,5_4_12,php_7_2,PHP 7_2,3,1,13,3641,0,0,false,2020-06-19 08:24:49,1592555089
https://travis-ci.com/ILIAS-eLearning/ILIAS/jobs/351315469,11065.2,5_4_12,php_7_1,PHP 7_1,3,1,13,3641,0,0,false,2020-06-19 08:24:56,1592555096
https://travis-ci.com/ILIAS-eLearning/ILIAS/jobs/351315468,11065.1,5_4_12,php_7_0,PHP 7_0,3,1,13,3641,0,0,false,2020-06-19 08:25:06,1592555106
https://travis-ci.com/ILIAS-eLearning/ILIAS/jobs/353570066,11153.2,5_3_21,php_7_1,PHP 7_1,0,9,28,2310,0,0,false,2020-06-25 14:05:36,1593093936
https://travis-ci.com/ILIAS-eLearning/ILIAS/jobs/359648390,11241.3,5_4_10,php_7_2,PHP 7_2,3,1,13,3635,0,0,false,2020-07-10 09:13:27,1594372407
https://travis-ci.com/ILIAS-eLearning/ILIAS/jobs/359648388,11241.1,5_4_10,php_7_0,PHP 7_0,3,1,13,3635,0,0,false,2020-07-10 09:13:41,1594372421
https://travis-ci.com/ILIAS-eLearning/ILIAS/jobs/363215036,11306.2,5_3_22,php_7_1,PHP 7_1,0,9,28,2310,0,0,false,2020-07-21 09:02:24,1595322144
https://travis-ci.com/ILIAS-eLearning/ILIAS/jobs/363238669,11314.1,5_3_22,php_7_0,PHP 7_0,0,9,28,2310,0,0,false,2020-07-21 10:11:19,1595326279
https://travis-ci.com/ILIAS-eLearning/ILIAS/jobs/363238989,11315.2,5_4_13,php_7_1,PHP 7_1,3,1,13,3641,0,0,false,2020-07-21 10:13:10,1595326390
https://travis-ci.com/ILIAS-eLearning/ILIAS/jobs/363238988,11315.1,5_4_13,php_7_0,PHP 7_0,3,1,13,3641,0,0,false,2020-07-21 10:13:27,1595326407
https://travis-ci.com/ILIAS-eLearning/ILIAS/jobs/363238990,11315.3,5_4_13,php_7_2,PHP 7_2,3,1,13,3641,0,0,false,2020-07-21 10:15:07,1595326507
https://travis-ci.com/ILIAS-eLearning/ILIAS/jobs/363371366,11325.3,6_1,php_7_4,PHP 7_4,0,0,0,4817,0,0,false,2020-07-21 14:57:30,1595343450
